"itemSet","support"
600,291013
["?"],0.3052683407188577
["y"],0.5910881339241753
["p"],1
["f"],1
["c"],0.8552437223042836
["k"],0.6469719350073855
["e"],0.9645494830132939
["d"],0.38749384539635645
["o"],0.9217134416543574
["n"],0.8778926637124569
["b"],0.9470704086656819
["g"],0.5209256523879862
["l"],0.31117676021664203
["s"],0.8028064992614475
["t"],0.7602166420482521
["v"],0.49729197439684886
["w"],0.9763663220088626
["x"],0.4500246184145741
["b","c","e","o","p"],0.724027572624323
["c","e","g","o","p"],0.3604135893648449
["c","e","l","o","p"],0.3023141309699655
["c","e","o","p","s"],0.5940423436730674
["c","e","o","p","t"],0.5445593303791236
["c","e","o","p","v"],0.45396356474643035
["c","e","o","p","w"],0.7533234859675036
["c","e","o","p","x"],0.35450516986706054
["b","c","e","n","p"],0.6802067946824224
["c","e","g","n","p"],0.3023141309699655
["c","e","n","p","s"],0.6157065484982767
["c","e","n","p","t"],0.5672082717872969
["c","e","n","p","v"],0.4293451501723289
["c","e","n","p","w"],0.7095027080256031
["c","e","n","p","x"],0.3229935992122107
["b","c","e","g","p"],0.34416543574593794
["b","c","e","l","p"],0.30157557853274247
["b","c","e","p","s"],0.5822255046774988
["b","c","e","p","t"],0.551452486459872
["b","c","e","p","v"],0.43722304283604135
["b","c","e","p","w"],0.7432299359921221
["b","c","e","p","x"],0.34268833087149186
["c","e","g","p","w"],0.36730674544559333
["c","e","p","s","t"],0.5642540620384048
["c","e","p","s","v"],0.362629246676514
["c","e","p","s","w"],0.6078286558345642
["c","e","p","t","v"],0.345642540620384
["c","e","p","t","w"],0.5829640571147218
["c","e","p","v","w"],0.4529788281634663
["c","e","p","w","x"],0.3604135893648449
["c","d","n","o","p"],0.3466272772033481
["b","c","d","o","p"],0.36139832594780896
["c","d","o","p","s"],0.3072378138847858
["c","d","o","p","w"],0.3702609551944855
["b","c","d","n","p"],0.3431806991629739
["c","d","n","p","s"],0.30773018217626785
["c","d","n","p","w"],0.3520433284096504
["b","c","d","p","s"],0.3018217626784835
["b","c","d","p","w"],0.36681437715411125
["c","d","p","s","w"],0.30773018217626785
["b","c","n","o","p"],0.6373707533234859
["c","n","o","p","s"],0.5782865583456426
["c","n","o","p","t"],0.5288035450516987
["c","n","o","p","v"],0.41851304775972425
["c","n","o","p","w"],0.6666666666666666
["c","n","o","p","x"],0.31117676021664203
["b","c","g","o","p"],0.36090595765632694
["b","c","l","o","p"],0.30157557853274247
["b","c","o","p","s"],0.5802560315115707
["b","c","o","p","t"],0.5484982767109798
["b","c","o","p","v"],0.4441161989167898
["b","c","o","p","w"],0.7358444116198917
["b","c","o","p","x"],0.34859675036927623
["c","g","o","p","w"],0.38404726735598227
["c","o","p","s","t"],0.5622845888724766
["c","o","p","s","v"],0.36952240275726245
["c","o","p","s","w"],0.6058591826686361
["c","o","p","t","v"],0.35253569670113244
["c","o","p","t","w"],0.5800098473658296
["c","o","p","v","w"],0.45987198424421466
["c","o","p","w","x"],0.3663220088626292
["b","c","n","p","s"],0.5664697193500738
["b","c","n","p","t"],0.535696701132447
["b","c","n","p","v"],0.4017725258493353
["b","c","n","p","w"],0.656573116691285
["c","g","n","p","w"],0.3023141309699655
["c","n","p","s","t"],0.5484982767109798
["c","n","p","s","v"],0.362629246676514
["c","n","p","s","w"],0.5920728705071393
["c","n","p","t","v"],0.345642540620384
["c","n","p","t","w"],0.5672082717872969
["c","n","p","v","w"],0.4175283111767602
["c","n","p","w","x"],0.3170851797144264
["b","c","g","p","w"],0.36779911373707536
["b","c","p","s","t"],0.568193008370261
["b","c","p","s","v"],0.3557360905957656
["b","c","p","s","w"],0.5940423436730674
["b","c","p","t","v"],0.3476120137863122
["b","c","p","t","w"],0.5869030034465781
["b","c","p","v","w"],0.4431314623338257
["b","c","p","w","x"],0.35450516986706054
["c","p","s","t","v"],0.345642540620384
["c","p","s","t","w"],0.5997045790251108
["c","p","s","v","w"],0.3685376661742984
["c","p","t","v","w"],0.36336779911373707
["e","k","n","o","p"],0.517971442639094
["b","e","k","o","p"],0.5743476120137863
["e","g","k","o","p"],0.30785327424913833
["e","k","o","p","s"],0.4190054160512063
["e","k","o","p","t"],0.413835548990645
["e","k","o","p","v"],0.33850320039389464
["e","k","o","p","w"],0.5987198424421467
["b","e","k","n","p"],0.5300344657804037
["e","k","n","p","s"],0.43870014771048743
["e","k","n","p","t"],0.4359921221073363
["e","k","n","p","v"],0.30305268340718855
["e","k","n","p","w"],0.5544066962087641
["b","e","g","k","p"],0.32311669128508125
["b","e","k","p","s"],0.4273756770064008
["b","e","k","p","t"],0.4320531757754801
["b","e","k","p","v"],0.32200886262924666
["b","e","k","p","w"],0.6107828655834564
["e","g","k","p","w"],0.33739537173806006
["e","k","p","s","t"],0.4278680452978828
["e","k","p","s","w"],0.448547513540128
["e","k","p","t","w"],0.4517479074347612
["e","k","p","v","w"],0.3355489906450025
["b","k","n","o","p"],0.4876907927129493
["k","n","o","p","s"],0.4032496307237814
["k","n","o","p","t"],0.39807976366322007
["k","n","o","p","v"],0.30305268340718855
["k","n","o","p","w"],0.5120630231413097
["b","k","o","p","s"],0.39192516001969474
["b","k","o","p","t"],0.39414081733136386
["b","k","o","p","v"],0.32200886262924666
["b","k","o","p","w"],0.568439192516002
["g","k","o","p","w"],0.30785327424913833
["k","o","p","s","t"],0.39241752831117677
["k","o","p","s","w"],0.41309699655342197
["k","o","p","t","w"],0.413835548990645
["k","o","p","v","w"],0.3355489906450025
["b","k","n","p","s"],0.4116198916789759
["b","k","n","p","t"],0.41629739044805514
["b","k","n","p","w"],0.5241260462826194
["k","n","p","s","t"],0.4121122599704579
["k","n","p","s","w"],0.4327917282127031
["k","n","p","t","w"],0.4359921221073363
["k","n","p","v","w"],0.3000984736582964
["b","g","k","p","w"],0.32311669128508125
["b","k","p","s","t"],0.40817331363860165
["b","k","p","s","w"],0.42146725750861647
["b","k","p","t","w"],0.4320531757754801
["b","k","p","v","w"],0.3190546528803545
["k","p","s","t","w"],0.4278680452978828
["d","e","n","o","p"],0.3584441161989168
["b","d","e","o","p"],0.37321516494337764
["d","e","o","p","s"],0.3190546528803545
["d","e","o","p","w"],0.38207779419005417
["b","d","e","n","p"],0.35499753815854257
["d","e","n","p","s"],0.31954702117183653
["d","e","n","p","w"],0.3638601674052191
["b","d","e","p","s"],0.31363860167405216
["b","d","e","p","w"],0.37863121614968
["d","e","p","s","w"],0.31954702117183653
["b","e","n","o","p"],0.7466765140324964
["e","g","n","o","p"],0.38995568685376664
["e","n","o","p","s"],0.6809453471196455
["e","n","o","p","t"],0.6351550960118169
["e","n","o","p","v"],0.43328409650418515
["e","n","o","p","w"],0.775972427375677
["e","n","o","p","x"],0.36533727227966517
["b","e","g","o","p"],0.43180699162973907
["b","e","l","o","p"],0.310438207779419
["b","e","o","p","s"],0.6474643032988675
["b","e","o","p","t"],0.6193993106843919
["b","e","o","p","v"],0.44116198916789756
["b","e","o","p","w"],0.809699655342196
["b","e","o","p","x"],0.3850320039389463
["e","g","o","p","s"],0.3249630723781389
["e","g","o","p","t"],0.31166912850812406
["e","g","o","p","w"],0.4549483013293944
["e","o","p","s","t"],0.6272772033481043
["e","o","p","s","v"],0.3658296405711472
["e","o","p","s","w"],0.6730674544559331
["e","o","p","s","x"],0.3185622845888725
["e","o","p","t","v"],0.3466272772033481
["e","o","p","t","w"],0.6509108813392418
["e","o","p","v","w"],0.4569177744953225
["e","o","p","w","x"],0.40275726243229937
["b","e","g","n","p"],0.4091580502215657
["b","e","n","p","s"],0.7023633677991138
["b","e","n","p","t"],0.6774987690792713
["b","e","n","p","v"],0.41654357459379615
["b","e","n","p","w"],0.8013293943870015
["b","e","n","p","x"],0.36533727227966517
["e","g","n","p","s"],0.3552437223042836
["e","g","n","p","t"],0.34416543574593794
["e","g","n","p","w"],0.4322993599212211
["e","n","p","s","t"],0.6821762678483506
["e","n","p","s","v"],0.3766617429837518
["e","n","p","s","w"],0.7279665189561793
["e","n","p","s","x"],0.33185622845888724
["e","n","p","t","v"],0.35745937961595275
["e","n","p","t","w"],0.7090103397341211
["e","n","p","t","x"],0.30379123584441164
["e","n","p","v","w"],0.4322993599212211
["e","n","p","w","x"],0.3830625307730182
["b","e","g","p","s"],0.3419497784342688
["b","e","g","p","t"],0.33825701624815363
["b","e","g","p","w"],0.4741506646971935
["b","e","p","s","t"],0.6664204825209257
["b","e","p","s","v"],0.3520433284096504
["b","e","p","s","w"],0.6944854751354013
["b","e","p","s","x"],0.3170851797144264
["b","e","p","t","v"],0.3417035942885278
["b","e","p","t","w"],0.6932545544066963
["b","e","p","v","w"],0.4401772525849335
["b","e","p","w","x"],0.40275726243229937
["e","g","p","s","t"],0.3458887247661251
["e","g","p","s","w"],0.36509108813392416
["e","g","p","t","w"],0.3540128015755785
["e","p","s","t","v"],0.3397341211225997
["e","p","s","t","w"],0.6979320531757754
["e","p","s","t","x"],0.3018217626784835
["e","p","s","v","w"],0.36484490398818314
["e","p","s","w","x"],0.33382570162481534
["e","p","t","v","w"],0.35745937961595275
["e","p","t","w","x"],0.31166912850812406
["b","d","n","o","p"],0.3495814869522403
["d","n","o","p","s"],0.3190546528803545
["d","n","o","p","w"],0.3584441161989168
["b","d","o","p","s"],0.31314623338257014
["b","d","o","p","w"],0.37321516494337764
["d","o","p","s","w"],0.3190546528803545
["b","d","n","p","s"],0.31363860167405216
["b","d","n","p","w"],0.35499753815854257
["d","n","p","s","w"],0.31954702117183653
["b","d","p","s","w"],0.31363860167405216
["b","g","n","o","p"],0.36681437715411125
["b","n","o","p","s"],0.6317085179714427
["b","n","o","p","t"],0.603643525356967
["b","n","o","p","v"],0.4057114721811915
["b","n","o","p","w"],0.7230428360413589
["b","n","o","p","x"],0.3417035942885278
["g","n","o","p","s"],0.3151157065484983
["g","n","o","p","t"],0.3018217626784835
["g","n","o","p","w"],0.38995568685376664
["n","o","p","s","t"],0.6115214180206795
["n","o","p","s","v"],0.3658296405711472
["n","o","p","s","w"],0.6573116691285081
["n","o","p","s","x"],0.31068439192516
["n","o","p","t","v"],0.3466272772033481
["n","o","p","t","w"],0.6351550960118169
["n","o","p","v","w"],0.42146725750861647
["n","o","p","w","x"],0.35942885278188086
["b","g","o","p","s"],0.3254554406696209
["b","g","o","p","t"],0.31954702117183653
["b","g","o","p","w"],0.4554406696208764
["b","o","p","s","t"],0.6312161496799606
["b","o","p","s","v"],0.35893648449039883
["b","o","p","s","w"],0.6592811422944362
["b","o","p","s","x"],0.31363860167405216
["b","o","p","t","v"],0.34859675036927623
["b","o","p","t","w"],0.654849827671098
["b","o","p","v","w"],0.44707040866568193
["b","o","p","w","x"],0.396848842934515
["g","o","p","s","t"],0.3293943870014771
["g","o","p","s","w"],0.34859675036927623
["g","o","p","t","w"],0.3353028064992615
["o","p","s","t","v"],0.3466272772033481
["o","p","s","t","w"],0.6627277203348104
["o","p","s","v","w"],0.37173806006893156
["o","p","s","w","x"],0.33037912358444116
["o","p","t","v","w"],0.3643525356967011
["o","p","t","w","x"],0.3072378138847858
["b","g","n","p","s"],0.33210241260462825
["b","g","n","p","t"],0.32840965041851305
["b","g","n","p","w"],0.4091580502215657
["b","n","p","s","t"],0.6506646971935007
["b","n","p","s","v"],0.3520433284096504
["b","n","p","s","w"],0.6787296898079763
["b","n","p","s","x"],0.30920728705071393
["b","n","p","t","v"],0.3417035942885278
["b","n","p","t","w"],0.6774987690792713
["b","n","p","v","w"],0.40472673559822747
["b","n","p","w","x"],0.35942885278188086
["g","n","p","s","t"],0.3360413589364845
["g","n","p","s","w"],0.3552437223042836
["g","n","p","t","w"],0.34416543574593794
["n","p","s","t","v"],0.3397341211225997
["n","p","s","t","w"],0.6821762678483506
["n","p","s","v","w"],0.36484490398818314
["n","p","s","w","x"],0.3259478089611029
["n","p","t","v","w"],0.35745937961595275
["n","p","t","w","x"],0.30379123584441164
["b","g","p","s","t"],0.3537666174298375
["b","g","p","s","w"],0.3655834564254062
["b","g","p","t","w"],0.361890694239291
["b","p","s","t","v"],0.3417035942885278
["b","p","s","t","w"],0.7018709995076317
["b","p","s","t","x"],0.30379123584441164
["b","p","s","v","w"],0.3579517479074348
["b","p","s","w","x"],0.3289020187099951
["b","p","t","v","w"],0.35942885278188086
["b","p","t","w","x"],0.31363860167405216
["g","p","s","t","w"],0.36952240275726245
["p","s","t","v","w"],0.35745937961595275
["p","s","t","w","x"],0.31954702117183653
["c","e","f","k","o"],0.5445593303791236
["c","e","f","k","n"],0.4707040866568193
["b","c","e","f","k"],0.5270802560315115
["c","e","f","k","s"],0.3709995076317085
["c","e","f","k","t"],0.36312161496799605
["c","e","f","k","v"],0.3375184638109306
["c","e","f","k","w"],0.551452486459872
["c","f","k","n","o"],0.45790251107828656
["b","c","f","k","o"],0.5142786804529789
["c","f","k","o","s"],0.36287543082225504
["c","f","k","o","t"],0.35475135401280156
["c","f","k","o","v"],0.3375184638109306
["c","f","k","o","w"],0.5386509108813392
["b","c","f","k","n"],0.4404234367306745
["c","f","k","n","s"],0.3552437223042836
["c","f","k","n","t"],0.34736582964057117
["c","f","k","n","v"],0.3020679468242245
["c","f","k","n","w"],0.464795667159035
["b","c","f","k","s"],0.34391925160019693
["b","c","f","k","t"],0.3434268833087149
["b","c","f","k","v"],0.3210241260462826
["b","c","f","k","w"],0.5211718365337272
["c","f","k","s","t"],0.345150172328902
["c","f","k","s","w"],0.36509108813392416
["c","f","k","t","w"],0.36312161496799605
["c","f","k","v","w"],0.3345642540620384
["c","d","e","f","o"],0.3702609551944855
["c","d","e","f","n"],0.3520433284096504
["b","c","d","e","f"],0.36681437715411125
["c","d","e","f","s"],0.30773018217626785
["c","d","e","f","w"],0.37567700640078777
["c","e","f","n","o"],0.690300344657804
["b","c","e","f","o"],0.724027572624323
["c","e","f","g","o"],0.3604135893648449
["c","e","f","l","o"],0.3023141309699655
["c","e","f","o","s"],0.5940423436730674
["c","e","f","o","t"],0.5445593303791236
["c","e","f","o","v"],0.45396356474643035
["c","e","f","o","w"],0.7533234859675036
["c","e","f","o","x"],0.35450516986706054
["b","c","e","f","n"],0.6802067946824224
["c","e","f","g","n"],0.3023141309699655
["c","e","f","n","s"],0.6157065484982767
["c","e","f","n","t"],0.5672082717872969
["c","e","f","n","v"],0.4293451501723289
["c","e","f","n","w"],0.7095027080256031
["c","e","f","n","x"],0.3229935992122107
["b","c","e","f","g"],0.34416543574593794
["b","c","e","f","l"],0.30157557853274247
["b","c","e","f","s"],0.5822255046774988
["b","c","e","f","t"],0.551452486459872
["b","c","e","f","v"],0.43722304283604135
["b","c","e","f","w"],0.7432299359921221
["b","c","e","f","x"],0.34268833087149186
["c","e","f","g","w"],0.36730674544559333
["c","e","f","s","t"],0.5642540620384048
["c","e","f","s","v"],0.362629246676514
["c","e","f","s","w"],0.6078286558345642
["c","e","f","t","v"],0.345642540620384
["c","e","f","t","w"],0.5829640571147218
["c","e","f","v","w"],0.4529788281634663
["c","e","f","w","x"],0.3604135893648449
["c","d","f","n","o"],0.3466272772033481
["b","c","d","f","o"],0.36139832594780896
["c","d","f","o","s"],0.3072378138847858
["c","d","f","o","w"],0.3702609551944855
["b","c","d","f","n"],0.3431806991629739
["c","d","f","n","s"],0.30773018217626785
["c","d","f","n","w"],0.3520433284096504
["b","c","d","f","s"],0.3018217626784835
["b","c","d","f","w"],0.36681437715411125
["c","d","f","s","w"],0.30773018217626785
["b","c","f","n","o"],0.6373707533234859
["c","f","n","o","s"],0.5782865583456426
["c","f","n","o","t"],0.5288035450516987
["c","f","n","o","v"],0.41851304775972425
["c","f","n","o","w"],0.6666666666666666
["c","f","n","o","x"],0.31117676021664203
["b","c","f","g","o"],0.36090595765632694
["b","c","f","l","o"],0.30157557853274247
["b","c","f","o","s"],0.5802560315115707
["b","c","f","o","t"],0.5484982767109798
["b","c","f","o","v"],0.4441161989167898
["b","c","f","o","w"],0.7358444116198917
["b","c","f","o","x"],0.34859675036927623
["c","f","g","o","w"],0.38404726735598227
["c","f","o","s","t"],0.5622845888724766
["c","f","o","s","v"],0.36952240275726245
["c","f","o","s","w"],0.6058591826686361
["c","f","o","t","v"],0.35253569670113244
["c","f","o","t","w"],0.5800098473658296
["c","f","o","v","w"],0.45987198424421466
["c","f","o","w","x"],0.3663220088626292
["b","c","f","n","s"],0.5664697193500738
["b","c","f","n","t"],0.535696701132447
["b","c","f","n","v"],0.4017725258493353
["b","c","f","n","w"],0.656573116691285
["c","f","g","n","w"],0.3023141309699655
["c","f","n","s","t"],0.5484982767109798
["c","f","n","s","v"],0.362629246676514
["c","f","n","s","w"],0.5920728705071393
["c","f","n","t","v"],0.345642540620384
["c","f","n","t","w"],0.5672082717872969
["c","f","n","v","w"],0.4175283111767602
["c","f","n","w","x"],0.3170851797144264
["b","c","f","g","w"],0.36779911373707536
["b","c","f","s","t"],0.568193008370261
["b","c","f","s","v"],0.3557360905957656
["b","c","f","s","w"],0.5940423436730674
["b","c","f","t","v"],0.3476120137863122
["b","c","f","t","w"],0.5869030034465781
["b","c","f","v","w"],0.4431314623338257
["b","c","f","w","x"],0.35450516986706054
["c","f","s","t","v"],0.345642540620384
["c","f","s","t","w"],0.5997045790251108
["c","f","s","v","w"],0.3685376661742984
["c","f","t","v","w"],0.36336779911373707
["e","f","k","n","o"],0.517971442639094
["b","e","f","k","o"],0.5743476120137863
["e","f","g","k","o"],0.30785327424913833
["e","f","k","o","s"],0.4190054160512063
["e","f","k","o","t"],0.413835548990645
["e","f","k","o","v"],0.33850320039389464
["e","f","k","o","w"],0.5987198424421467
["b","e","f","k","n"],0.5300344657804037
["e","f","k","n","s"],0.43870014771048743
["e","f","k","n","t"],0.4359921221073363
["e","f","k","n","v"],0.30305268340718855
["e","f","k","n","w"],0.5544066962087641
["b","e","f","g","k"],0.32311669128508125
["b","e","f","k","s"],0.4273756770064008
["b","e","f","k","t"],0.4320531757754801
["b","e","f","k","v"],0.32200886262924666
["b","e","f","k","w"],0.6107828655834564
["e","f","g","k","w"],0.33739537173806006
["e","f","k","s","t"],0.4278680452978828
["e","f","k","s","w"],0.448547513540128
["e","f","k","t","w"],0.4517479074347612
["e","f","k","v","w"],0.3355489906450025
["b","f","k","n","o"],0.4876907927129493
["f","k","n","o","s"],0.4032496307237814
["f","k","n","o","t"],0.39807976366322007
["f","k","n","o","v"],0.30305268340718855
["f","k","n","o","w"],0.5120630231413097
["b","f","k","o","s"],0.39192516001969474
